"","Fishing_ISO3","Year","Total_fished","disp_fished","unequal_fish","unequal_fish_hs","unequal_fishing_in_waters","rev_fish","rev_fishing_in_waters","unequal_fish_eez","prop_disp","prop_unequal_disp","prop_rev_disp"
"6670","TUN",1981,57345.0041,NA,NA,NA,NA,NA,60527.991069247,NA,NA,NA,NA
"6671","TUN",1982,63139.0118,NA,NA,NA,NA,NA,78454.549127445,NA,NA,NA,NA
"6672","TUN",1983,67401.0029,NA,NA,NA,NA,NA,65966.485200375,NA,NA,NA,NA
"6673","TUN",1984,75267.007,NA,NA,NA,NA,NA,73005.104852507,NA,NA,NA,NA
"6674","TUN",1985,89392.0055,NA,NA,NA,NA,NA,76747.096615566,NA,NA,NA,NA
"6675","TUN",1986,90894.0079,NA,NA,NA,NA,NA,73983.788737683,NA,NA,NA,NA
"6676","TUN",1987,97279.009,NA,NA,NA,NA,NA,72821.136869455,NA,NA,NA,NA
"6677","TUN",1988,98932.0055,NA,NA,NA,NA,NA,74057.108510912,NA,NA,NA,NA
"6678","TUN",1989,92732.0115,NA,NA,NA,NA,NA,75214.38216616,NA,NA,NA,NA
"6679","TUN",1990,83763.0036,NA,NA,NA,NA,NA,72645.63423841,NA,NA,NA,NA
"6680","TUN",1991,85394.0056,NA,NA,NA,NA,NA,76948.542492814,NA,NA,NA,NA
"6681","TUN",1992,86153.0008,NA,NA,NA,NA,NA,71300.329999628,NA,NA,NA,NA
"6682","TUN",1993,81832.0012,NA,NA,NA,NA,NA,85122.899545591,NA,NA,NA,NA
"6683","TUN",1994,85142.0079,NA,NA,NA,NA,NA,85334.95222007,NA,NA,NA,NA
"6684","TUN",1995,82670.0114,NA,NA,NA,NA,NA,99562.713423822,NA,NA,NA,NA
"6685","TUN",1996,82621.0082,NA,NA,NA,NA,NA,88891.529904587,NA,NA,NA,NA
"6686","TUN",1997,85149.0031,NA,NA,NA,NA,NA,79005.024955727,NA,NA,NA,NA
"6687","TUN",1998,87029.0074,NA,NA,NA,NA,NA,77453.843406937,NA,NA,NA,NA
"6688","TUN",1999,91365.003,NA,NA,NA,NA,NA,70257.057626433,NA,NA,NA,NA
"6689","TUN",2000,93713.0057,NA,NA,NA,NA,NA,82129.775643041,NA,NA,NA,NA
"6690","TUN",2001,96505.9969,NA,NA,NA,NA,NA,80524.608621386,NA,NA,NA,NA
"6691","TUN",2002,95609.0024,NA,NA,NA,NA,NA,82316.469631829,NA,NA,NA,NA
"6692","TUN",2003,89201.0008,NA,NA,NA,NA,NA,71465.901537405,NA,NA,NA,NA
"6693","TUN",2004,109187.0051,NA,NA,NA,NA,NA,67035.668844305,NA,NA,NA,NA
"6694","TUN",2005,107712.0041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6695","TUN",2006,109774.0046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6696","TUN",2007,102456.0039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6697","TUN",2008,95787.0044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6698","TUN",2009,94946.0052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6699","TUN",2010,94984.0072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6700","TUN",2011,100364.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6701","TUN",2012,107085.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6702","TUN",2013,108285.0137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6703","TUN",2014,110882.3009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6704","TUN",2015,117457.8749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6705","TUR",1976,133664.0084,NA,NA,NA,1420.0183834,NA,82019.2581999,NA,NA,NA,NA
"6706","TUR",1977,146133.0175,NA,NA,NA,1474.3740958,NA,60016.014482846,NA,NA,NA,NA
"6707","TUR",1978,222289.9999,NA,NA,NA,1214.4737041,NA,59998.57027494,NA,NA,NA,NA
"6708","TUR",1979,327435.0241,NA,NA,NA,916.6526309,NA,66272.48959486,NA,NA,NA,NA
"6709","TUR",1980,394586.1077,NA,NA,NA,965.5776419,NA,81725.45594743,NA,NA,NA,NA
"6710","TUR",1981,438352.1783,NA,NA,NA,1051.3180197,NA,78937.4290294,NA,NA,NA,NA
"6711","TUR",1982,469841.2442,NA,NA,NA,2443.2473363,NA,80766.91327347,NA,NA,NA,NA
"6712","TUR",1983,518592.2119,NA,NA,NA,2172.5944399,NA,82176.82052441,NA,NA,NA,NA
"6713","TUR",1984,518475.1818,NA,NA,NA,2581.6454797,NA,93706.52500388,NA,NA,NA,NA
"6714","TUR",1985,530878.1598,NA,NA,NA,2343.1957668,NA,76655.48258968,NA,NA,NA,NA
"6715","TUR",1986,536758.3831,NA,NA,NA,1767.2034491,NA,94426.81115122,NA,NA,NA,NA
"6716","TUR",1987,582931.8991,NA,NA,NA,1939.8289312,NA,70776.78492913,NA,NA,NA,NA
"6717","TUR",1988,619579.5932,NA,NA,NA,33787.6466014,NA,87426.50907972,NA,NA,NA,NA
"6718","TUR",1989,406478.9807,NA,NA,NA,14588.724762,NA,64890.76128938,NA,NA,NA,NA
"6719","TUR",1990,340776.0881,NA,NA,NA,5698.7619481,NA,41180.47659851,NA,NA,NA,NA
"6720","TUR",1991,317548.0756,NA,NA,NA,3956.0021719,NA,26397.09120879,NA,NA,NA,NA
"6721","TUR",1992,406439.1216,NA,NA,NA,8059.975278,NA,42439.41015772,NA,NA,NA,NA
"6722","TUR",1993,503176.1336,NA,NA,NA,3849.646248,NA,34407.0917923,NA,NA,NA,NA
"6723","TUR",1994,543922.1104,NA,NA,NA,4080.2371864,NA,48520.93631587,NA,NA,NA,NA
"6724","TUR",1995,585507.0462,NA,NA,NA,4835.23486686,NA,51968.68549751,NA,NA,NA,NA
"6725","TUR",1996,477322.0402,NA,NA,NA,4645.60933698,NA,47360.95472381,NA,NA,NA,NA
"6726","TUR",1997,407793.0183,NA,NA,NA,4588.3967575,NA,54729.264943618,NA,NA,NA,NA
"6727","TUR",1998,430949.9974,NA,NA,NA,4711.29850428,NA,47792.24919021,NA,NA,NA,NA
"6728","TUR",1999,522431.02,NA,NA,NA,3230.109275,NA,55645.17411594,NA,NA,NA,NA
"6729","TUR",2000,459620.9795,NA,NA,NA,3933.886182,NA,52247.7357365,NA,NA,NA,NA
"6730","TUR",2001,482410.0958,NA,NA,NA,3592.878567,NA,60489.06795644,NA,NA,NA,NA
"6731","TUR",2002,522244.2158,NA,NA,NA,3666.863704,NA,64813.668518167,NA,NA,NA,NA
"6732","TUR",2003,459074.1843,NA,NA,NA,5147.480878,NA,64729.670016167,NA,NA,NA,NA
"6733","TUR",2004,503897.1463,NA,NA,NA,11279.8088684,NA,58087.07075406,NA,NA,NA,NA
"6734","TUR",2005,379837.1358,NA,NA,NA,10746.3421815,NA,58378.917159879,NA,NA,NA,NA
"6735","TUR",2006,487949.0777,NA,NA,NA,9875.34395902,NA,52504.708614,NA,NA,NA,NA
"6736","TUR",2007,589128.8521,NA,NA,NA,17003.19657732,NA,56365.0791838,NA,NA,NA,NA
"6737","TUR",2008,453107.0567,NA,NA,NA,21589.7430686,NA,56936.88743228,NA,NA,NA,NA
"6738","TUR",2009,424730.0565,NA,NA,NA,25701.62424096,NA,57806.97491962,NA,NA,NA,NA
"6739","TUR",2010,445666.0393,NA,NA,NA,31482.0495621,NA,59467.17462923,NA,NA,NA,NA
"6740","TUR",2011,477665.9346,NA,NA,NA,20970.8558999,NA,59331.38455461,NA,NA,NA,NA
"6741","TUR",2012,396322.053,NA,NA,NA,10254.93551394,NA,58340.39375262,NA,NA,NA,NA
"6742","TUR",2013,339053.0696,NA,NA,NA,10371.75271405,NA,61883.155132785,NA,NA,NA,NA
"6743","TUR",2014,266077.5366,NA,NA,NA,10319.62744816,NA,52786.158046744,NA,NA,NA,NA
"6744","TUR",2015,397730.6371,NA,NA,NA,10410.6432814,NA,80007.81391252,NA,NA,NA,NA
"6745","TUV",1976,0.1999,NA,NA,NA,2926.7790209,NA,NA,NA,NA,NA,NA
"6746","TUV",1977,0.1998,NA,NA,NA,3513.0525685,NA,NA,NA,NA,NA,NA
"6747","TUV",1978,79.9997,NA,NA,NA,4684.7395869,NA,NA,NA,NA,NA,NA
"6748","TUV",1979,100.0002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6749","TUV",1980,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6750","TUV",1981,179.99899998,20.66526958,NA,NA,177.1895402,20.66526958,3082.70048,NA,0.114807691055484,NA,1
"6751","TUV",1982,428.9993,NA,NA,NA,458.8862639,NA,NA,NA,NA,NA,NA
"6752","TUV",1983,784.0005,NA,NA,NA,4855.469943,NA,NA,NA,NA,NA,NA
"6753","TUV",1984,840.0003,NA,NA,NA,3933.014782,NA,NA,NA,NA,NA,NA
"6754","TUV",1985,312.9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6755","TUV",1986,660.0018,NA,NA,NA,5398.221421,NA,NA,NA,NA,NA,NA
"6756","TUV",1987,932.9994,NA,NA,NA,5975.931635,NA,NA,NA,NA,NA,NA
"6757","TUV",1988,1409.001,NA,NA,NA,8996.206773,NA,NA,NA,NA,NA,NA
"6758","TUV",1989,519.0018,NA,NA,NA,2272.099186,NA,NA,NA,NA,NA,NA
"6759","TUV",1990,518.0002,NA,NA,NA,10878.116973,NA,NA,NA,NA,NA,NA
"6760","TUV",1991,525.9983,NA,NA,NA,17589.709883,NA,NA,NA,NA,NA,NA
"6761","TUV",1992,499.0009,NA,NA,NA,7789.136507,NA,NA,NA,NA,NA,NA
"6762","TUV",1993,1460.0022,NA,NA,NA,7295.256844,NA,NA,NA,NA,NA,NA
"6763","TUV",1994,560.999,NA,NA,NA,13737.22174,NA,NA,NA,NA,NA,NA
"6764","TUV",1995,399.018999961,218.456955761,NA,NA,12495.949405,218.456955761,493.488973754,NA,0.547485096655427,NA,1
"6765","TUV",1996,399.968999966,249.239541866,NA,NA,4088.615671962,249.239541866,708.90693491,NA,0.623147148621986,NA,1
"6766","TUV",1997,500.004899979,313.346918979,NA,NA,6095.94917845,313.346918979,1270.257622937,NA,0.626687696444896,NA,1
"6767","TUV",1998,499.997699969,326.504929169,NA,NA,7469.418893164,326.504929169,1649.563142364,NA,0.653012862237653,NA,1
"6768","TUV",1999,499.998799949,331.521452349,NA,NA,10032.405659303,331.521452349,1606.209359519,NA,0.663044496072421,NA,1
"6769","TUV",2000,500.006100044,336.196013744,NA,NA,169.1826542,336.196013744,1090.758022282,NA,0.672383824346173,NA,1
"6770","TUV",2001,499.999000069,336.189314969,NA,NA,736.7371869,336.189314969,1090.549363206,NA,0.672379974605161,NA,1
"6771","TUV",2002,600.0010999,434.8694239,NA,NA,692.4487243,434.8694239,1025.5181767,NA,0.724781044522215,NA,1
"6772","TUV",2003,1499.9953,910.0327489,NA,NA,767.9993901,910.0327489,1487.637212085,NA,0.606690400229921,NA,1
"6773","TUV",2004,2449.99759988,1927.49283598,NA,NA,1148.805524,1927.49283598,1586.499871945,NA,0.786732540503063,NA,1
"6774","TUV",2005,2559.99720001,2152.16949811,NA,NA,1109.246381,2152.16949811,1305.52089511,NA,0.840692129702952,NA,1
"6775","TUV",2006,3159.99400002,2642.61425502,NA,NA,707.2271025,2642.61425502,1171.425653353,NA,0.836271921719875,NA,1
"6776","TUV",2007,3769.99579993,3142.71273953,NA,NA,1007.83913,3142.71273953,1045.740187583,NA,0.833611734948976,NA,1
"6777","TUV",2008,4380.00030038,3642.81358228,NA,NA,622.099354,3642.81358228,1086.50449434,NA,0.831692541656665,NA,1
"6778","TUV",2009,5228.1651995,4387.3178184,NA,NA,718.4389319,4387.3178184,1179.92359527,NA,0.83916969930858,NA,1
"6779","TUV",2010,11465.9133011,10326.4462381,NA,NA,1051.123574,10326.4462381,1889.53743784,NA,0.900621343186793,NA,1
"6780","TUV",2011,11850.6930998,10577.9297508,NA,NA,1658.446467,10577.9297508,1629.24329471,NA,0.892600091970867,NA,1
"6781","TUV",2012,17618.7518018,16066.5534908,NA,NA,1290.829378,16066.5534908,1674.43975868,NA,0.911900778871213,NA,1
"6782","TUV",2013,12705.5431003,11467.1631093,NA,NA,1342.643035,11467.1631093,1432.2537581,NA,0.90253230568548,NA,1
"6783","TUV",2014,7378.8145002,6252.9796872,NA,NA,1203.522885,6252.9796872,4165.59467309,NA,0.847423347887457,NA,1
"6784","TUV",2015,6144.7872005,5056.7472215,NA,NA,1168.152106,5056.7472215,4328.33680097,NA,0.822932846411432,NA,1
"6785","TWN",1976,698927.150108141,662850.720118141,179648.845970825,54003.34607,79573.33672,480715.027351046,253239.3857,125645.499900825,0.94838313265636,0.271024591990797,0.725223663127902
"6786","TWN",1977,742559.391210029,680846.309920029,144803.644188439,125654.8427,89849.42666,533022.731010858,307313.1654,19148.801488439,0.916891386708562,0.212681837411217,0.782882602497274
"6787","TWN",1978,846027.192245818,783528.348265818,175681.858569761,158208.0615,124560.56408,604315.92492135,329207.0219,17473.797069761,0.926126672342417,0.224218892601139,0.771275125218994
"6788","TWN",1979,871480.678902756,807099.013852756,204934.224576095,182436.1405,NA,598942.49627191,NA,22498.084076095,0.926123818222728,0.253914601627158,0.74209296008529
"6789","TWN",1980,841895.435756456,775533.565396456,155473.403969716,147212.1171,NA,616854.39693378,NA,8261.28686971599,0.921175638278199,0.200472824010186,0.795393551558844
"6790","TWN",1981,850695.574998172,789091.424558172,170747.052207962,161632.8043,NA,615627.96299931,NA,9114.24790796201,0.927583788783511,0.216384371815429,0.780173176186793
"6791","TWN",1982,853340.619500803,789046.700680803,210869.244710483,196523.0726,NA,575321.66152205,NA,14346.172110483,0.924656207204092,0.267245581951666,0.729135120932199
"6792","TWN",1983,901306.174355748,836985.260905748,273523.837958788,253427.9202,NA,560714.91986711,NA,20095.917758788,0.928635889467886,0.326796481054867,0.669922095474333
"6793","TWN",1984,928879.748029791,861758.604159791,246462.769321241,230205.7039,NA,612556.2843177,NA,16257.065421241,0.92773968426767,0.285999777816597,0.71082119906994
"6794","TWN",1985,870705.501600164,804334.788290164,287528.377132924,264034.3592,NA,513805.7186721,NA,23494.017932924,0.923773637368748,0.35747350645388,0.638795842418225
"6795","TWN",1986,917775.289890382,851369.413650382,352285.002061562,330939.4101,NA,496083.2523562,NA,21345.591961562,0.927644732897601,0.413786302882416,0.582688600744023
"6796","TWN",1987,1017514.73976618,948499.071676178,308820.351382068,282073.9653,NA,636091.59254936,NA,26746.386082068,0.93217231614172,0.325588459286864,0.670629641656122
"6797","TWN",1988,1141147.73073104,1064481.03055104,331698.151470054,304196.7485,NA,728509.15563661,NA,27501.402970054,0.932816148062718,0.311605507237969,0.684379650485163
"6798","TWN",1989,1215039.4758982,1141121.8441082,386251.386787641,326547.9856,NA,751543.18826954,NA,59703.401187641,0.939164419546651,0.338483912810819,0.658600299477116
"6799","TWN",1990,1127292.66058681,1052793.77279681,371482.943082978,296961.8014,NA,678305.61206271,NA,74521.141682978,0.933913445554396,0.352854426651966,0.644291056415305
"6800","TWN",1991,1022116.03394464,950997.876914645,287209.377300185,231192.1608,NA,661225.3809952,NA,56017.216500185,0.93042066197168,0.302008431640235,0.695296379777877
"6801","TWN",1992,1058721.43222465,997804.039954654,394217.955225854,323318.5973,NA,600880.823017,NA,70899.357925854,0.942461359130138,0.395085547302223,0.602203237265212
"6802","TWN",1993,1122727.20684916,1061838.97131916,406077.94157876,364924.3001,NA,652702.8337665,NA,41153.64147876,0.945767560313357,0.382428929948083,0.614690976123832
"6803","TWN",1994,1088947.0802735,1032568.6663035,480546.728746403,426784.409,NA,549837.9623865,NA,53762.319746403,0.948226672359652,0.465389609842331,0.532495300632032
"6804","TWN",1995,1112469.79972683,1047906.58128683,494501.02097973,464166.0947,NA,550099.5203209,NA,30334.92627973,0.941964070884573,0.471894183899945,0.524950916564888
"6805","TWN",1996,1039144.97050906,959710.223239062,481603.074081962,477184.7093,NA,474642.2675329,NA,4418.36478196201,0.923557588667262,0.501821344005831,0.494568314517858
"6806","TWN",1997,1101312.13693278,1016596.21203279,478075.505509985,473357.4269,NA,535190.2018396,NA,4718.07860998501,0.923077280219631,0.470270791737484,0.526453074981889
"6807","TWN",1998,1132246.39642127,732500.337821265,584656.664164065,577651.6311,NA,145015.8403196,NA,7005.03306406504,0.646944287159144,0.798165726316327,0.197973752136323
"6808","TWN",1999,1138699.20829375,775780.485093745,773209.306222805,702205.1864,NA,1326.90319964,NA,71004.119822805,0.681286576334934,0.996685687613514,0.00171041064468083
"6809","TWN",2000,1127345.92861172,780576.952511717,776874.700539867,701421.8895,NA,2012.79783535,NA,75452.811039867,0.69240233427992,0.995257031404864,0.0025786026974961
"6810","TWN",2001,1023025.18754551,685703.262845509,674963.182183509,573339.8064,NA,5699.3132828,NA,101623.375783509,0.670270166554434,0.984337130587025,0.00831163214704445
"6811","TWN",2002,1033971.37936654,703001.014566537,691529.192349537,576253.6695,NA,7182.193131,NA,115275.522849537,0.679903746462722,0.983681642018577,0.0102164761958821
"6812","TWN",2003,1131442.71025601,747291.044356012,735405.471991912,636423.7534,NA,7056.8960831,NA,98981.718591912,0.66047625529968,0.984095122705047,0.00944330343096962
"6813","TWN",2004,975655.073887451,660495.853387451,649043.292634351,550231.0294,NA,6455.2658357,NA,98812.2632343509,0.676976803652275,0.982660662145926,0.0097733631522336
"6814","TWN",2005,1012413.19187635,649895.162576353,638525.760141053,601433.0728,NA,7126.0582012,NA,37092.687341053,0.641926802012399,0.982505790025842,0.0109649349795903
"6815","TWN",2006,963913.489814721,651590.531514721,610271.624137321,595595.9293,NA,40580.5417675,NA,14675.6948373209,0.67598445130171,0.93658761848281,0.0622792072701922
"6816","TWN",2007,1163407.50528261,833797.303782609,761512.434608609,756876.0593,NA,71690.0577821,NA,4636.37530860899,0.716685512167181,0.913306424899586,0.0859801986128649
"6817","TWN",2008,1007058.41722203,745336.476922033,692233.976292833,687386.6583,NA,53102.5006292,NA,4847.31799283298,0.740112454427461,0.92875365385511,0.07124634614489
"6818","TWN",2009,758820.604087289,532481.971287289,515913.106051289,511568.7682,NA,16568.865236,NA,4344.33785128902,0.701723132475771,0.968883706624012,0.0311162933759886
"6819","TWN",2010,837796.165716138,591184.059816138,581166.407922938,577701.2328,NA,10017.6518932,NA,3465.175122938,0.705641878070427,0.983054935722869,0.0169450642771315
"6820","TWN",2011,892122.932857572,630059.947057572,610109.323658772,606428.2342,NA,19950.6233988,NA,3681.08945877198,0.706247899086528,0.968335356830773,0.0316646431692269
"6821","TWN",2012,937025.578542918,699987.882242918,676353.764685118,671549.7625,NA,23634.1175578,NA,4804.00218511804,0.747031776156425,0.96623639043283,0.0337636095671699
"6822","TWN",2013,925019.795373221,700689.863573221,669891.066207021,665530.6684,NA,30798.7973662,NA,4360.39780702104,0.757486344700884,0.956045036517099,0.0439549634829013
"6823","TWN",2014,1087205.45502623,856512.132526231,854581.003326631,850116.5053,NA,1931.1291996,NA,4464.49802663096,0.787810738592703,0.997745356865052,0.00225464313494807
"6824","TWN",2015,1026714.18020451,837444.549604513,835669.595762213,831553.5153,NA,1774.9538423,NA,4116.08046221302,0.815654995081203,0.997880511798497,0.00211948820150329
"6825","TZA",1976,41608.6956,17022.80335,17022.80335,17022.80335,NA,NA,2667.889612873,0,0.409116486458662,1,NA
"6826","TZA",1977,47499.5843,19501.21566,19501.21566,19501.21566,NA,NA,6255.24646374,0,0.410555501640464,1,NA
"6827","TZA",1978,47571.6969,19170.33074,19170.33074,19170.33074,NA,NA,4282.19800528,0,0.40297765245368,1,NA
"6828","TZA",1979,34189.9102,15247.35763,15247.35763,15247.35763,NA,NA,4892.655524791,0,0.445960739317765,1,NA
"6829","TZA",1980,37994.8009,14136.28887,14136.28887,14136.28887,NA,NA,7928.112241906,0,0.372058506299476,1,NA
"6830","TZA",1981,38912.7776,13587.54989,13587.54989,13587.54989,NA,NA,7522.14234509,0,0.349179645556836,1,NA
"6831","TZA",1982,27037.4359,11495.81262,11495.81262,11495.81262,NA,NA,7737.783773521,0,0.425181317581968,1,NA
"6832","TZA",1983,33479.5198,12345.79311,12345.79311,12345.79311,NA,NA,8884.910650447,0,0.368756576669896,1,NA
"6833","TZA",1984,39967.6047,15050.09514,15050.09514,15050.09514,NA,NA,10093.20064163,0,0.376557345704533,1,NA
"6834","TZA",1985,42741.3621,15405.82426,15405.82426,15405.82426,NA,NA,13573.31862742,0,0.360442987847596,1,NA
"6835","TZA",1986,44084.5453,15804.78384,15804.78384,15804.78384,NA,NA,15845.6491646,0,0.358510760005502,1,NA
"6836","TZA",1987,38905.979,15060.96628,15060.96628,15060.96628,NA,NA,17445.87934619,0,0.387111869874808,1,NA
"6837","TZA",1988,49197.9148,19500.00041,19500.00041,19500.00041,NA,NA,15942.06242538,0,0.396358270249291,1,NA
"6838","TZA",1989,49565.8756,18467.59528,18467.59528,18467.59528,NA,NA,NA,0,0.372586886773367,1,NA
"6839","TZA",1990,56707.8684,21884.5603,21884.5603,21884.5603,NA,NA,NA,0,0.385917526393921,1,NA
"6840","TZA",1991,54383.9699,17840.1009,17840.1009,17840.1009,NA,NA,NA,0,0.328039695020499,1,NA
"6841","TZA",1992,56085.9488,19167.6202,19167.6202,19167.6202,NA,NA,NA,0,0.34175440747826,1,NA
"6842","TZA",1993,36684.9699,14143.30739,14143.30739,14143.30739,NA,NA,NA,0,0.385534114612971,1,NA
"6843","TZA",1994,40785.0041,16268.25089,16268.25089,16268.25089,NA,NA,NA,0,0.398878245791325,1,NA
"6844","TZA",1995,42772.002,15111.91621,15111.91621,15111.91621,NA,NA,NA,0,0.353313277456594,1,NA
"6845","TZA",1996,61645.0013,24602.06385,24602.06385,24602.06385,NA,NA,NA,0,0.399092600067801,1,NA
"6846","TZA",1997,50210.0059,18227.56566,18227.56566,18227.56566,NA,NA,NA,0,0.36302655881584,1,NA
"6847","TZA",1998,48000.0028,17495.42638,17495.42638,17495.42638,NA,NA,473.555864,0,0.364488028321532,1,NA
"6848","TZA",1999,49999.996,19579.63007,19579.63007,19579.63007,NA,NA,403.518693,0,0.391592632727411,1,NA
"6849","TZA",2000,68936.0095,27182.29132,27182.29132,27182.29132,NA,NA,363.5625805,0,0.394311935331853,1,NA
"6850","TZA",2001,73738.0024,28947.34516,28947.34516,28947.34516,NA,NA,1696.1008161,0,0.392570238111034,1,NA
"6851","TZA",2002,70716.9968,27558.26879,27558.26879,27558.26879,NA,NA,1685.7670277,0,0.389697951511425,1,NA
"6852","TZA",2003,70297.9945,29497.551,29497.551,29497.551,NA,NA,1902.8186447,0,0.419607290503856,1,NA
"6853","TZA",2004,75136.0087,30756.54056,30756.54056,30756.54056,NA,NA,1559.267378,0,0.409344881264634,1,NA
"6854","TZA",2005,78571.9288,32922.6761,32922.6761,32922.6761,NA,NA,1350.131407,0,0.419013209969716,1,NA
"6855","TZA",2006,68158.0958,29688.58032,29688.58032,29688.58032,NA,NA,NA,0,0.435584063368155,1,NA
"6856","TZA",2007,69621.0383,30164.42513,30164.42513,30164.42513,NA,NA,NA,0,0.433265947572057,1,NA
"6857","TZA",2008,69086.2689,30662.61251,30662.61251,30662.61251,NA,NA,NA,0,0.443830778506552,1,NA
"6858","TZA",2009,72147.2346,32425.5974,32425.5974,32425.5974,NA,NA,NA,0,0.449436455600476,1,NA
"6859","TZA",2010,83826.2219,33516.79489,33516.79489,33516.79489,NA,NA,NA,0,0.399836639780613,1,NA
"6860","TZA",2011,86673.1935,33872.23607,33872.23607,33872.23607,NA,NA,NA,0,0.390804061811799,1,NA
"6861","TZA",2012,94125.0509,36579.0956,36579.0956,36579.0956,NA,NA,NA,0,0.388622319459484,1,NA
"6862","TZA",2013,95690.9626,37325.17696,37325.17696,37325.17696,NA,NA,NA,0,0.39005958290987,1,NA
"6863","TZA",2014,95362.8046,36818.90309,36818.90309,36818.90309,NA,NA,NA,0,0.386092913735467,1,NA
"6864","TZA",2015,95406.9634,37183.7143,37183.7143,37183.7143,NA,NA,NA,0,0.38973794967255,1,NA
"6865","UKR",1976,11983.998800536,11983.998800536,180.67812099,162.4407971,749.44565078,11795.4999746,151204.3151007,18.23732389,1,0.0150766137411428,0.984270790653987
"6866","UKR",1977,14141.99719834,14141.99719834,752.79678264,675.965763,NA,13389.2004157,98947.22874596,76.83101964,1,0.0532312920220606,0.946768707977939
"6867","UKR",1978,17498.997399774,17498.997399774,1518.6466643,1371.334579,NA,15980.350735474,118570.48251541,147.3120853,1,0.0867847814137976,0.913215218586202
"6868","UKR",1979,18703.001401982,18703.001401982,1430.5233942,1315.448109,NA,17272.478007782,139412.69433562,115.0752852,1,0.0764863009660259,0.923513699033974
